"Subject"	"Trial"	"Electrode"	"MeanAmp"	"Condition"	"Race"	"Fix"
1	2	"P8"	-0.847495081967213	"White_eyes"	"White"	"eyes"
1	2	"TP7"	5.19223934426229	"White_eyes"	"White"	"eyes"
1	2	"TP8"	0.726413114754098	"White_eyes"	"White"	"eyes"
1	2	"P7"	-0.244893442622951	"White_eyes"	"White"	"eyes"
1	3	"P8"	3.95953442622951	"Black_forehead"	"Black"	"forehead"
1	3	"TP7"	9.6690737704918	"Black_forehead"	"Black"	"forehead"
1	3	"TP8"	4.70245081967213	"Black_forehead"	"Black"	"forehead"
1	3	"P7"	5.37384590163934	"Black_forehead"	"Black"	"forehead"
1	4	"P8"	25.765837704918	"White_forehead"	"White"	"forehead"
1	4	"TP7"	8.07314918032787	"White_forehead"	"White"	"forehead"
1	4	"TP8"	18.8731245901639	"White_forehead"	"White"	"forehead"
1	4	"P7"	13.1773459016393	"White_forehead"	"White"	"forehead"
1	5	"P8"	-14.0303327868852	"Black_forehead"	"Black"	"forehead"
1	5	"TP7"	-10.2221295081967	"Black_forehead"	"Black"	"forehead"
1	5	"TP8"	-16.6856098360656	"Black_forehead"	"Black"	"forehead"
1	5	"P7"	-6.78815901639344	"Black_forehead"	"Black"	"forehead"
1	6	"P8"	12.9324475409836	"White_forehead"	"White"	"forehead"
1	6	"TP7"	-3.63759672131148	"White_forehead"	"White"	"forehead"
1	6	"TP8"	13.2406295081967	"White_forehead"	"White"	"forehead"
1	6	"P7"	-3.38994918032787	"White_forehead"	"White"	"forehead"
1	7	"P8"	7.59162131147541	"White_eyes"	"White"	"eyes"
1	7	"TP7"	2.40488360655738	"White_eyes"	"White"	"eyes"
1	7	"TP8"	0.828227868852459	"White_eyes"	"White"	"eyes"
1	7	"P7"	4.80701803278689	"White_eyes"	"White"	"eyes"
1	8	"P8"	6.84043442622951	"Black_forehead"	"Black"	"forehead"
1	8	"TP7"	-1.77201475409836	"Black_forehead"	"Black"	"forehead"
1	8	"TP8"	0.819968852459016	"Black_forehead"	"Black"	"forehead"
1	8	"P7"	2.1379737704918	"Black_forehead"	"Black"	"forehead"
1	9	"P8"	8.35655737704918	"Black_forehead"	"Black"	"forehead"
1	9	"TP7"	-8.41435245901639	"Black_forehead"	"Black"	"forehead"
1	9	"TP8"	1.83530491803279	"Black_forehead"	"Black"	"forehead"
1	9	"P7"	-4.18791147540984	"Black_forehead"	"Black"	"forehead"
1	10	"P8"	4.17140163934426	"Black_forehead"	"Black"	"forehead"
1	10	"TP7"	-4.09710983606557	"Black_forehead"	"Black"	"forehead"
1	10	"TP8"	3.0900262295082	"Black_forehead"	"Black"	"forehead"
1	10	"P7"	-3.73665081967213	"Black_forehead"	"Black"	"forehead"
1	11	"P8"	21.7787918032787	"White_eyes"	"White"	"eyes"
1	11	"TP7"	23.1545901639344	"White_eyes"	"White"	"eyes"
1	11	"TP8"	24.2194409836066	"White_eyes"	"White"	"eyes"
1	11	"P7"	20.0645508196721	"White_eyes"	"White"	"eyes"
1	12	"P8"	-7.16238032786885	"Black_eyes"	"Black"	"eyes"
1	12	"TP7"	7.36048524590164	"Black_eyes"	"Black"	"eyes"
1	12	"TP8"	-2.8038606557377	"Black_eyes"	"Black"	"eyes"
1	12	"P7"	2.10771967213115	"Black_eyes"	"Black"	"eyes"
1	13	"P8"	9.92220655737705	"White_eyes"	"White"	"eyes"
1	13	"TP7"	-3.42021147540984	"White_eyes"	"White"	"eyes"
1	13	"TP8"	6.55152295081967	"White_eyes"	"White"	"eyes"
1	13	"P7"	-8.29877540983606	"White_eyes"	"White"	"eyes"
1	15	"P8"	19.2335770491803	"Black_eyes"	"Black"	"eyes"
1	15	"TP7"	8.18871967213115	"Black_eyes"	"Black"	"eyes"
1	15	"TP8"	18.5346770491803	"Black_eyes"	"Black"	"eyes"
1	15	"P7"	6.98352131147541	"Black_eyes"	"Black"	"eyes"
1	16	"P8"	-6.10851967213115	"White_forehead"	"White"	"forehead"
1	16	"TP7"	-7.77597704918033	"White_forehead"	"White"	"forehead"
1	16	"TP8"	-12.6380295081967	"White_forehead"	"White"	"forehead"
1	16	"P7"	-2.33058852459016	"White_forehead"	"White"	"forehead"
1	17	"P8"	2.20125901639344	"Black_eyes"	"Black"	"eyes"
1	17	"TP7"	1.97838852459016	"Black_eyes"	"Black"	"eyes"
1	17	"TP8"	0.52555737704918	"Black_eyes"	"Black"	"eyes"
1	17	"P7"	5.19223606557377	"Black_eyes"	"Black"	"eyes"
1	18	"P8"	6.58179344262295	"Black_eyes"	"Black"	"eyes"
1	18	"TP7"	-7.28344426229508	"Black_eyes"	"Black"	"eyes"
1	18	"TP8"	0.0467786885245902	"Black_eyes"	"Black"	"eyes"
1	18	"P7"	0.387981967213115	"Black_eyes"	"Black"	"eyes"
1	19	"P8"	-0.806209836065574	"Black_eyes"	"Black"	"eyes"
1	19	"TP7"	8.09516557377049	"Black_eyes"	"Black"	"eyes"
1	19	"TP8"	3.50826885245902	"Black_eyes"	"Black"	"eyes"
1	19	"P7"	6.68084426229508	"Black_eyes"	"Black"	"eyes"
1	20	"P8"	8.63171639344262	"Black_eyes"	"Black"	"eyes"
1	20	"TP7"	2.63602295081967	"Black_eyes"	"Black"	"eyes"
1	20	"TP8"	3.4532393442623	"Black_eyes"	"Black"	"eyes"
1	20	"P7"	0.7897	"Black_eyes"	"Black"	"eyes"
1	21	"P8"	-14.6329295081967	"White_forehead"	"White"	"forehead"
1	21	"TP7"	-17.1066016393443	"White_forehead"	"White"	"forehead"
1	21	"TP8"	-18.1714672131148	"White_forehead"	"White"	"forehead"
1	21	"P7"	-20.1140819672131	"White_forehead"	"White"	"forehead"
1	23	"P8"	-14.4210590163934	"Black_eyes"	"Black"	"eyes"
1	23	"TP7"	1.38404590163934	"Black_eyes"	"Black"	"eyes"
1	23	"TP8"	-19.3023655737705	"Black_eyes"	"Black"	"eyes"
1	23	"P7"	2.20127213114754	"Black_eyes"	"Black"	"eyes"
1	25	"P8"	8.37582459016393	"Black_forehead"	"Black"	"forehead"
1	25	"TP7"	0.53105737704918	"Black_forehead"	"Black"	"forehead"
1	25	"TP8"	-0.715416393442623	"Black_forehead"	"Black"	"forehead"
1	25	"P7"	5.64075081967213	"Black_forehead"	"Black"	"forehead"
1	26	"P8"	12.9379491803279	"White_forehead"	"White"	"forehead"
1	26	"TP7"	1.29324262295082	"White_forehead"	"White"	"forehead"
1	26	"TP8"	16.1408081967213	"White_forehead"	"White"	"forehead"
1	26	"P7"	-3.75867049180328	"White_forehead"	"White"	"forehead"
1	27	"P8"	-5.26377868852459	"Black_forehead"	"Black"	"forehead"
1	27	"TP7"	-6.57353606557377	"Black_forehead"	"Black"	"forehead"
1	27	"TP8"	-4.09710327868852	"Black_forehead"	"Black"	"forehead"
1	27	"P7"	-8.27126229508197	"Black_forehead"	"Black"	"forehead"
1	29	"P8"	3.21935245901639	"White_forehead"	"White"	"forehead"
1	29	"TP7"	16.9552721311475	"White_forehead"	"White"	"forehead"
1	29	"TP8"	3.1835868852459	"White_forehead"	"White"	"forehead"
1	29	"P7"	11.0476147540984	"White_forehead"	"White"	"forehead"
1	30	"P8"	1.69222131147541	"White_forehead"	"White"	"forehead"
1	30	"TP7"	-7.05505901639344	"White_forehead"	"White"	"forehead"
1	30	"TP8"	-2.43515409836066	"White_forehead"	"White"	"forehead"
1	30	"P7"	-5.05465573770492	"White_forehead"	"White"	"forehead"
1	31	"P8"	-3.36244262295082	"White_eyes"	"White"	"eyes"
1	31	"TP7"	13.0094885245902	"White_eyes"	"White"	"eyes"
1	31	"TP8"	-5.94617868852459	"White_eyes"	"White"	"eyes"
1	31	"P7"	10.5523229508197	"White_eyes"	"White"	"eyes"
1	33	"P8"	-9.62504426229508	"Black_eyes"	"Black"	"eyes"
1	33	"TP7"	-8.46938360655738	"Black_eyes"	"Black"	"eyes"
1	33	"TP8"	-12.8939180327869	"Black_eyes"	"Black"	"eyes"
1	33	"P7"	-8.02361803278689	"Black_eyes"	"Black"	"eyes"
1	34	"P8"	17.0845901639344	"White_eyes"	"White"	"eyes"
1	34	"TP7"	3.046	"White_eyes"	"White"	"eyes"
1	34	"TP8"	11.8675901639344	"White_eyes"	"White"	"eyes"
1	34	"P7"	7.47605081967213	"White_eyes"	"White"	"eyes"
1	35	"P8"	-20.1416049180328	"Black_forehead"	"Black"	"forehead"
1	35	"TP7"	-24.1368918032787	"Black_forehead"	"Black"	"forehead"
1	35	"TP8"	-20.2681704918033	"Black_forehead"	"Black"	"forehead"
1	35	"P7"	-26.5060147540984	"Black_forehead"	"Black"	"forehead"
1	36	"P8"	-9.25632786885246	"Black_forehead"	"Black"	"forehead"
1	36	"TP7"	-4.74372786885246	"Black_forehead"	"Black"	"forehead"
1	36	"TP8"	-10.3872295081967	"Black_forehead"	"Black"	"forehead"
1	36	"P7"	-3.79443442622951	"Black_forehead"	"Black"	"forehead"
1	37	"P8"	7.35223442622951	"White_eyes"	"White"	"eyes"
1	37	"TP7"	10.6596393442623	"White_eyes"	"White"	"eyes"
1	37	"TP8"	4.68595081967213	"White_eyes"	"White"	"eyes"
1	37	"P7"	17.7009475409836	"White_eyes"	"White"	"eyes"
1	39	"P8"	-12.7838590163934	"White_eyes"	"White"	"eyes"
1	39	"TP7"	-7.55860819672131	"White_eyes"	"White"	"eyes"
1	39	"TP8"	-12.8003721311475	"White_eyes"	"White"	"eyes"
1	39	"P7"	-5.59947540983607	"White_eyes"	"White"	"eyes"
1	40	"P8"	-21.0936491803279	"Black_forehead"	"Black"	"forehead"
1	40	"TP7"	-14.0743508196721	"Black_forehead"	"Black"	"forehead"
1	40	"TP8"	-19.373906557377	"Black_forehead"	"Black"	"forehead"
1	40	"P7"	-15.2933081967213	"Black_forehead"	"Black"	"forehead"
1	41	"P8"	-0.0853	"White_forehead"	"White"	"forehead"
1	41	"TP7"	-2.24529344262295	"White_forehead"	"White"	"forehead"
1	41	"TP8"	0.957550819672131	"White_forehead"	"White"	"forehead"
1	41	"P7"	-3.0625131147541	"White_forehead"	"White"	"forehead"
1	42	"P8"	8.30427868852459	"Black_forehead"	"Black"	"forehead"
1	42	"TP7"	6.77990491803279	"Black_forehead"	"Black"	"forehead"
1	42	"TP8"	7.83926229508197	"Black_forehead"	"Black"	"forehead"
1	42	"P7"	9.39115901639344	"Black_forehead"	"Black"	"forehead"
1	43	"P8"	-15.3538426229508	"Black_eyes"	"Black"	"eyes"
1	43	"TP7"	-15.3428393442623	"Black_eyes"	"Black"	"eyes"
1	43	"TP8"	-14.7677475409836	"Black_eyes"	"Black"	"eyes"
1	43	"P7"	-24.0681131147541	"Black_eyes"	"Black"	"eyes"
1	44	"P8"	-0.613604918032787	"Black_eyes"	"Black"	"eyes"
1	44	"TP7"	5.94341639344262	"Black_eyes"	"Black"	"eyes"
1	44	"TP8"	2.64702459016393	"Black_eyes"	"Black"	"eyes"
1	44	"P7"	6.09201147540984	"Black_eyes"	"Black"	"eyes"
1	45	"P8"	11.3282754098361	"White_eyes"	"White"	"eyes"
1	45	"TP7"	-1.38954918032787	"White_eyes"	"White"	"eyes"
1	45	"TP8"	9.63880819672131	"White_eyes"	"White"	"eyes"
1	45	"P7"	-3.80543934426229	"White_eyes"	"White"	"eyes"
1	46	"P8"	-4.79600983606557	"White_forehead"	"White"	"forehead"
1	46	"TP7"	0.676888524590164	"White_forehead"	"White"	"forehead"
1	46	"TP8"	-3.91275737704918	"White_forehead"	"White"	"forehead"
1	46	"P7"	-1.59041803278689	"White_forehead"	"White"	"forehead"
1	47	"P8"	-10.568837704918	"Black_eyes"	"Black"	"eyes"
1	47	"TP7"	-17.6761852459016	"Black_eyes"	"Black"	"eyes"
1	47	"TP8"	-10.084562295082	"Black_eyes"	"Black"	"eyes"
1	47	"P7"	-19.995768852459	"Black_eyes"	"Black"	"eyes"
1	48	"P8"	-3.46149016393443	"White_eyes"	"White"	"eyes"
1	48	"TP7"	0.577834426229508	"White_eyes"	"White"	"eyes"
1	48	"TP8"	-7.01103442622951	"White_eyes"	"White"	"eyes"
1	48	"P7"	3.49450655737705	"White_eyes"	"White"	"eyes"
1	49	"P8"	10.3844868852459	"White_eyes"	"White"	"eyes"
1	49	"TP7"	0.0797983606557377	"White_eyes"	"White"	"eyes"
1	49	"TP8"	5.4096131147541	"White_eyes"	"White"	"eyes"
1	49	"P7"	2.93594918032787	"White_eyes"	"White"	"eyes"
1	51	"P8"	-7.53659016393443	"Black_eyes"	"Black"	"eyes"
1	51	"TP7"	-19.6270475409836	"Black_eyes"	"Black"	"eyes"
1	51	"TP8"	-3.72839672131148	"Black_eyes"	"Black"	"eyes"
1	51	"P7"	-17.6376557377049	"Black_eyes"	"Black"	"eyes"
1	52	"P8"	13.7028918032787	"Black_eyes"	"Black"	"eyes"
1	52	"TP7"	-14.0633459016393	"Black_eyes"	"Black"	"eyes"
1	52	"TP8"	12.7013163934426	"Black_eyes"	"Black"	"eyes"
1	52	"P7"	-15.4473983606557	"Black_eyes"	"Black"	"eyes"
1	53	"P8"	0.217375409836066	"White_eyes"	"White"	"eyes"
1	53	"TP7"	-5.4233737704918	"White_eyes"	"White"	"eyes"
1	53	"TP8"	2.42414918032787	"White_eyes"	"White"	"eyes"
1	53	"P7"	-6.59004426229508	"White_eyes"	"White"	"eyes"
1	54	"P8"	-3.8879868852459	"White_forehead"	"White"	"forehead"
1	54	"TP7"	-2.70755573770492	"White_forehead"	"White"	"forehead"
1	54	"TP8"	-3.77242131147541	"White_forehead"	"White"	"forehead"
1	54	"P7"	0.365959016393443	"White_forehead"	"White"	"forehead"
1	55	"P8"	2.14073114754098	"White_forehead"	"White"	"forehead"
1	55	"TP7"	1.8848393442623	"White_forehead"	"White"	"forehead"
1	55	"TP8"	5.14821475409836	"White_forehead"	"White"	"forehead"
1	55	"P7"	0.371459016393443	"White_forehead"	"White"	"forehead"
1	56	"P8"	-4.97761639344262	"Black_forehead"	"Black"	"forehead"
1	56	"TP7"	-5.40411147540984	"Black_forehead"	"Black"	"forehead"
1	56	"TP8"	-9.00869344262295	"Black_forehead"	"Black"	"forehead"
1	56	"P7"	-6.2681131147541	"Black_forehead"	"Black"	"forehead"
1	57	"P8"	11.2072032786885	"Black_eyes"	"Black"	"eyes"
1	57	"TP7"	-4.84004098360656	"Black_eyes"	"Black"	"eyes"
1	57	"TP8"	0.503545901639344	"Black_eyes"	"Black"	"eyes"
1	57	"P7"	3.50001967213115	"Black_eyes"	"Black"	"eyes"
1	60	"P8"	0.930037704918033	"Black_forehead"	"Black"	"forehead"
1	60	"TP7"	-4.59790163934426	"Black_forehead"	"Black"	"forehead"
1	60	"TP8"	-1.99489344262295	"Black_forehead"	"Black"	"forehead"
1	60	"P7"	-1.55464754098361	"Black_forehead"	"Black"	"forehead"
1	61	"P8"	-11.3420393442623	"White_eyes"	"White"	"eyes"
1	61	"TP7"	-14.610906557377	"White_eyes"	"White"	"eyes"
1	61	"TP8"	-15.3208180327869	"White_eyes"	"White"	"eyes"
1	61	"P7"	-12.1124672131148	"White_eyes"	"White"	"eyes"
1	62	"P8"	-11.2347180327869	"Black_forehead"	"Black"	"forehead"
1	62	"TP7"	-0.220129508196721	"Black_forehead"	"Black"	"forehead"
1	62	"TP8"	-10.1753606557377	"Black_forehead"	"Black"	"forehead"
1	62	"P7"	-6.33964918032787	"Black_forehead"	"Black"	"forehead"
1	63	"P8"	21.7787836065574	"Black_forehead"	"Black"	"forehead"
1	63	"TP7"	27.0095557377049	"Black_forehead"	"Black"	"forehead"
1	63	"TP8"	18.4136032786885	"Black_forehead"	"Black"	"forehead"
1	63	"P7"	29.8602	"Black_forehead"	"Black"	"forehead"
1	65	"P8"	-2.9139262295082	"Black_eyes"	"Black"	"eyes"
1	65	"TP7"	-6.86245573770492	"Black_eyes"	"Black"	"eyes"
1	65	"TP8"	-4.0585868852459	"Black_eyes"	"Black"	"eyes"
1	65	"P7"	-6.99451803278689	"Black_eyes"	"Black"	"eyes"
1	66	"P8"	-8.34830819672131	"White_eyes"	"White"	"eyes"
1	66	"TP7"	-12.3298491803279	"White_eyes"	"White"	"eyes"
1	66	"TP8"	-9.14351639344262	"White_eyes"	"White"	"eyes"
1	66	"P7"	-13.4139770491803	"White_eyes"	"White"	"eyes"
1	67	"P8"	-5.93791803278689	"White_eyes"	"White"	"eyes"
1	67	"TP7"	-20.6616508196721	"White_eyes"	"White"	"eyes"
1	67	"TP8"	-2.39387049180328	"White_eyes"	"White"	"eyes"
1	67	"P7"	-21.2587393442623	"White_eyes"	"White"	"eyes"
1	68	"P8"	25.7713409836066	"White_eyes"	"White"	"eyes"
1	68	"TP7"	3.29089508196721	"White_eyes"	"White"	"eyes"
1	68	"TP8"	17.0680786885246	"White_eyes"	"White"	"eyes"
1	68	"P7"	9.14076229508197	"White_eyes"	"White"	"eyes"
1	72	"P8"	5.21975901639344	"White_eyes"	"White"	"eyes"
1	72	"TP7"	-0.228386885245902	"White_eyes"	"White"	"eyes"
1	72	"TP8"	-1.11164426229508	"White_eyes"	"White"	"eyes"
1	72	"P7"	-0.0742901639344263	"White_eyes"	"White"	"eyes"
1	73	"P8"	-2.79837213114754	"Black_eyes"	"Black"	"eyes"
1	73	"TP7"	0.830981967213115	"Black_eyes"	"Black"	"eyes"
1	73	"TP8"	-1.37304426229508	"Black_eyes"	"Black"	"eyes"
1	73	"P7"	0.487032786885246	"Black_eyes"	"Black"	"eyes"
1	74	"P8"	-3.30740163934426	"White_eyes"	"White"	"eyes"
1	74	"TP7"	-4.02556229508197	"White_eyes"	"White"	"eyes"
1	74	"TP8"	-4.41079016393443	"White_eyes"	"White"	"eyes"
1	74	"P7"	-8.92889180327869	"White_eyes"	"White"	"eyes"
1	75	"P8"	-16.0692590163934	"Black_eyes"	"Black"	"eyes"
1	75	"TP7"	-13.8844950819672	"Black_eyes"	"Black"	"eyes"
1	75	"TP8"	-15.0704295081967	"Black_eyes"	"Black"	"eyes"
1	75	"P7"	-15.0841885245902	"Black_eyes"	"Black"	"eyes"
1	76	"P8"	-12.6930590163934	"White_eyes"	"White"	"eyes"
1	76	"TP7"	-6.15254262295082	"White_eyes"	"White"	"eyes"
1	76	"TP8"	-9.51498032786885	"White_eyes"	"White"	"eyes"
1	76	"P7"	-13.1250540983607	"White_eyes"	"White"	"eyes"
1	77	"P8"	-4.01181147540984	"White_eyes"	"White"	"eyes"
1	77	"TP7"	-6.42494262295082	"White_eyes"	"White"	"eyes"
1	77	"TP8"	0.781449180327869	"White_eyes"	"White"	"eyes"
1	77	"P7"	-4.76849180327869	"White_eyes"	"White"	"eyes"
1	78	"P8"	2.69380327868852	"Black_forehead"	"Black"	"forehead"
1	78	"TP7"	1.10613606557377	"Black_forehead"	"Black"	"forehead"
1	78	"TP8"	2.0416737704918	"Black_forehead"	"Black"	"forehead"
1	78	"P7"	-2.34710163934426	"Black_forehead"	"Black"	"forehead"
1	79	"P8"	14.3770295081967	"Black_eyes"	"Black"	"eyes"
1	79	"TP7"	13.8872475409836	"Black_eyes"	"Black"	"eyes"
1	79	"TP8"	9.27009344262295	"Black_eyes"	"Black"	"eyes"
1	79	"P7"	13.8762409836066	"Black_eyes"	"Black"	"eyes"
1	80	"P8"	-7.50632295081967	"White_forehead"	"White"	"forehead"
1	80	"TP7"	-4.19066229508197	"White_forehead"	"White"	"forehead"
1	80	"TP8"	-4.30623114754098	"White_forehead"	"White"	"forehead"
1	80	"P7"	-5.206	"White_forehead"	"White"	"forehead"
1	81	"P8"	1.43082786885246	"White_forehead"	"White"	"forehead"
1	81	"TP7"	-1.85181967213115	"White_forehead"	"White"	"forehead"
1	81	"TP8"	-4.03382295081967	"White_forehead"	"White"	"forehead"
1	81	"P7"	3.06251803278689	"White_forehead"	"White"	"forehead"
1	82	"P8"	6.01495901639344	"White_forehead"	"White"	"forehead"
1	82	"TP7"	11.8565836065574	"White_forehead"	"White"	"forehead"
1	82	"TP8"	3.32391639344262	"White_forehead"	"White"	"forehead"
1	82	"P7"	12.5637393442623	"White_forehead"	"White"	"forehead"
1	83	"P8"	-8.54917049180328	"White_forehead"	"White"	"forehead"
1	83	"TP7"	-9.53698852459016	"White_forehead"	"White"	"forehead"
1	83	"TP8"	-6.04798524590164	"White_forehead"	"White"	"forehead"
1	83	"P7"	-14.2311901639344	"White_forehead"	"White"	"forehead"
1	84	"P8"	-0.663129508196721	"Black_forehead"	"Black"	"forehead"
1	84	"TP7"	1.86282459016393	"Black_forehead"	"Black"	"forehead"
1	84	"TP8"	-0.231139344262295	"Black_forehead"	"Black"	"forehead"
1	84	"P7"	0.0880524590163935	"Black_forehead"	"Black"	"forehead"
1	85	"P8"	-5.0986868852459	"Black_eyes"	"Black"	"eyes"
1	85	"TP7"	0.0908	"Black_eyes"	"Black"	"eyes"
1	85	"TP8"	-2.05817868852459	"Black_eyes"	"Black"	"eyes"
1	85	"P7"	-1.21344754098361	"Black_eyes"	"Black"	"eyes"
1	86	"P8"	11.4796163934426	"White_eyes"	"White"	"eyes"
1	86	"TP7"	12.2170344262295	"White_eyes"	"White"	"eyes"
1	86	"TP8"	10.428506557377	"White_eyes"	"White"	"eyes"
1	86	"P7"	9.03895245901639	"White_eyes"	"White"	"eyes"
1	87	"P8"	-12.2307918032787	"White_eyes"	"White"	"eyes"
1	87	"TP7"	-3.70087868852459	"White_eyes"	"White"	"eyes"
1	87	"TP8"	-15.8106049180328	"White_eyes"	"White"	"eyes"
1	87	"P7"	-3.47249508196721	"White_eyes"	"White"	"eyes"
1	88	"P8"	-12.8168819672131	"Black_forehead"	"Black"	"forehead"
1	88	"TP7"	-18.4658885245902	"Black_forehead"	"Black"	"forehead"
1	88	"TP8"	-14.7099721311475	"Black_forehead"	"Black"	"forehead"
1	88	"P7"	-14.6054098360656	"Black_forehead"	"Black"	"forehead"
1	90	"P8"	-6.74137868852459	"Black_forehead"	"Black"	"forehead"
1	90	"TP7"	-3.87973606557377	"Black_forehead"	"Black"	"forehead"
1	90	"TP8"	-9.3553868852459	"Black_forehead"	"Black"	"forehead"
1	90	"P7"	-8.92889508196721	"Black_forehead"	"Black"	"forehead"
1	91	"P8"	-11.4520983606557	"Black_eyes"	"Black"	"eyes"
1	91	"TP7"	-18.7713114754098	"Black_eyes"	"Black"	"eyes"
1	91	"TP8"	-15.8904016393443	"Black_eyes"	"Black"	"eyes"
1	91	"P7"	-20.8460032786885	"Black_eyes"	"Black"	"eyes"
1	92	"P8"	-9.89194590163934	"White_forehead"	"White"	"forehead"
1	92	"TP7"	5.76731967213115	"White_forehead"	"White"	"forehead"
1	92	"TP8"	-9.84792131147541	"White_forehead"	"White"	"forehead"
1	92	"P7"	-4.71346393442623	"White_forehead"	"White"	"forehead"
1	93	"P8"	-0.0990573770491803	"Black_eyes"	"Black"	"eyes"
1	93	"TP7"	2.79010983606557	"Black_eyes"	"Black"	"eyes"
1	93	"TP8"	-0.151340983606557	"Black_eyes"	"Black"	"eyes"
1	93	"P7"	3.08727704918033	"Black_eyes"	"Black"	"eyes"
1	95	"P8"	-0.280662295081967	"Black_forehead"	"Black"	"forehead"
1	95	"TP7"	4.91158032786885	"Black_forehead"	"Black"	"forehead"
1	95	"TP8"	4.44106065573771	"Black_forehead"	"Black"	"forehead"
1	95	"P7"	4.27045737704918	"Black_forehead"	"Black"	"forehead"
1	97	"P8"	-2.8341393442623	"Black_eyes"	"Black"	"eyes"
1	97	"TP7"	-11.3310213114754	"Black_eyes"	"Black"	"eyes"
1	97	"TP8"	-4.71071147540984	"Black_eyes"	"Black"	"eyes"
1	97	"P7"	-10.6101049180328	"Black_eyes"	"Black"	"eyes"
1	98	"P8"	3.35968196721311	"White_eyes"	"White"	"eyes"
1	98	"TP7"	13.2076	"White_eyes"	"White"	"eyes"
1	98	"TP8"	4.86479180327869	"White_eyes"	"White"	"eyes"
1	98	"P7"	6.3919262295082	"White_eyes"	"White"	"eyes"
1	99	"P8"	-11.3805524590164	"White_eyes"	"White"	"eyes"
1	99	"TP7"	-15.8518836065574	"White_eyes"	"White"	"eyes"
1	99	"TP8"	-15.3731032786885	"White_eyes"	"White"	"eyes"
1	99	"P7"	-13.7469114754098	"White_eyes"	"White"	"eyes"
1	100	"P8"	-3.88799180327869	"White_eyes"	"White"	"eyes"
1	100	"TP7"	-15.2657918032787	"White_eyes"	"White"	"eyes"
1	100	"TP8"	-9.88918524590164	"White_eyes"	"White"	"eyes"
1	100	"P7"	-12.6600409836066	"White_eyes"	"White"	"eyes"
1	102	"P8"	-15.695037704918	"Black_eyes"	"Black"	"eyes"
1	102	"TP7"	0.83097868852459	"Black_eyes"	"Black"	"eyes"
1	102	"TP8"	-10.4917950819672	"Black_eyes"	"Black"	"eyes"
1	102	"P7"	-0.963052459016393	"Black_eyes"	"Black"	"eyes"
1	103	"P8"	12.8058754098361	"Black_forehead"	"Black"	"forehead"
1	103	"TP7"	12.5114524590164	"Black_forehead"	"Black"	"forehead"
1	103	"TP8"	11.8153016393443	"Black_forehead"	"Black"	"forehead"
1	103	"P7"	15.6427590163934	"Black_forehead"	"Black"	"forehead"
1	104	"P8"	10.2661672131148	"White_forehead"	"White"	"forehead"
1	104	"TP7"	18.6832639344262	"White_forehead"	"White"	"forehead"
1	104	"TP8"	2.68829672131148	"White_forehead"	"White"	"forehead"
1	104	"P7"	21.2119639344262	"White_forehead"	"White"	"forehead"
1	105	"P8"	-12.7260819672131	"Black_eyes"	"Black"	"eyes"
1	105	"TP7"	-5.30781147540984	"Black_eyes"	"Black"	"eyes"
1	105	"TP8"	-14.2449524590164	"Black_eyes"	"Black"	"eyes"
1	105	"P7"	-11.8648360655738	"Black_eyes"	"Black"	"eyes"
1	106	"P8"	0.489790163934426	"Black_forehead"	"Black"	"forehead"
1	106	"TP7"	0.0770426229508197	"Black_forehead"	"Black"	"forehead"
1	106	"TP8"	-4.82352459016393	"Black_forehead"	"Black"	"forehead"
1	106	"P7"	4.20716393442623	"Black_forehead"	"Black"	"forehead"
1	107	"P8"	-14.4650803278689	"White_eyes"	"White"	"eyes"
1	107	"TP7"	-7.8530262295082	"White_eyes"	"White"	"eyes"
1	107	"TP8"	-11.493368852459	"White_eyes"	"White"	"eyes"
1	107	"P7"	-8.13918524590164	"White_eyes"	"White"	"eyes"
1	108	"P8"	-6.6395737704918	"White_eyes"	"White"	"eyes"
1	108	"TP7"	-0.852991803278689	"White_eyes"	"White"	"eyes"
1	108	"TP8"	-2.51219672131148	"White_eyes"	"White"	"eyes"
1	108	"P7"	-5.67651967213115	"White_eyes"	"White"	"eyes"
1	110	"P8"	6.87620491803279	"Black_forehead"	"Black"	"forehead"
1	110	"TP7"	10.5715950819672	"Black_forehead"	"Black"	"forehead"
1	110	"TP8"	4.22368360655738	"Black_forehead"	"Black"	"forehead"
1	110	"P7"	8.28501967213115	"Black_forehead"	"Black"	"forehead"
1	111	"P8"	-22.2905901639344	"White_eyes"	"White"	"eyes"
1	111	"TP7"	-24.288237704918	"White_eyes"	"White"	"eyes"
1	111	"TP8"	-18.9831819672131	"White_eyes"	"White"	"eyes"
1	111	"P7"	-13.4359852459016	"White_eyes"	"White"	"eyes"
1	112	"P8"	-1.85181475409836	"White_eyes"	"White"	"eyes"
1	112	"TP7"	-11.1906868852459	"White_eyes"	"White"	"eyes"
1	112	"TP8"	-2.64702459016393	"White_eyes"	"White"	"eyes"
1	112	"P7"	-14.0220836065574	"White_eyes"	"White"	"eyes"
1	113	"P8"	1.52712786885246	"Black_forehead"	"Black"	"forehead"
1	113	"TP7"	-3.89074590163934	"Black_forehead"	"Black"	"forehead"
1	113	"TP8"	0.555816393442623	"Black_forehead"	"Black"	"forehead"
1	113	"P7"	-2.08294918032787	"Black_forehead"	"Black"	"forehead"
